0	0.201225	
0	0.201225	
0	0.201225	
0	0.52166	
0	0.201225	
0	0.52166	
0	0.52166	
0	0.361443	
0	0.201225	
0	0.201225	
0	0.52166	
0	0.361443	
0	0.681877	
0	0.681877	
0	0.201225	
0	0.361443	
0	0.201225	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.52166	
0	0.361443	
0	0.041008	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.201225	
0	0.681877	
0	0.201225	
0	0.201225	
0	0.52166	
0	0.361443	
0	0.361443	
0	0.52166	
0	0.52166	
0	0.52166	
0	0.201225	
0	0.201225	
0	0.681877	
0	0.361443	
0	-0.119209	
0	0.52166	
0	0.681877	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.52166	
0	0.52166	
0	0.681877	
0	0.361443	
0	0.52166	
0	0.842094	
0	0.52166	
0	0.52166	
0	0.361443	
0	0.361443	
0	0.681877	
0	0.201225	
0	0.52166	
0	0.041008	
0	0.52166	
0	0.52166	
0	0.681877	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.842094	
0	0.361443	
0	0.201225	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.681877	
0	0.681877	
0	0.361443	
0	0.52166	
0	0.201225	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.681877	
0	0.361443	
0	0.201225	
0	-0.119209	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.201225	
0	0.681877	
0	0.201225	
0	0.681877	
0	0.361443	
0	0.201225	
0	0.361443	
0	0.52166	
0	0.681877	
0	0.52166	
0	0.201225	
0	0.52166	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.681877	
0	0.52166	
0	0.361443	
0	0.041008	
0	0.52166	
0	0.681877	
0	0.681877	
0	0.201225	
0	0.361443	
0	0.681877	
0	0.361443	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.681877	
0	0.681877	
0	0.361443	
0	0.201225	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.681877	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.681877	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.52166	
0	0.52166	
0	0.52166	
0	0.361443	
0	0.361443	
0	0.52166	
0	0.201225	
0	0.201225	
0	0.681877	
0	0.52166	
0	0.52166	
0	0.041008	
0	0.361443	
0	0.361443	
0	0.201225	
0	0.201225	
0	0.041008	
0	0.52166	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.201225	
0	0.52166	
0	0.201225	
0	0.201225	
0	0.681877	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.52166	
0	0.201225	
0	0.361443	
0	0.041008	
0	0.041008	
0	0.681877	
0	0.361443	
0	0.681877	
0	0.681877	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.52166	
0	0.201225	
0	0.681877	
0	0.52166	
0	-0.119209	
0	0.681877	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.52166	
0	0.201225	
0	0.201225	
0	0.361443	
0	0.361443	
0	0.842094	
0	0.361443	
0	0.52166	
0	0.52166	
0	0.361443	
0	0.201225	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.681877	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.361443	
0	0.201225	
0	0.201225	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.361443	
0	0.52166	
0	0.52166	
0	0.201225	
0	0.361443	
0	0.52166	
0	0.361443	
0	0.201225	
0	0.361443	
0	0.201225	
0	0.681877	
0	0.361443	
0	0.52166	
0	0.681877	
0	0.041008	
0	0.842094	
0	0.361443	
0	0.52166	
0	0.681877	
0	0.52166	
1	0.361443	
1	0.361443	
1	0.361443	
1	0.201225	
1	0.52166	
1	0.201225	
1	0.201225	
1	0.52166	
1	0.201225	
1	0.681877	
1	0.361443	
1	0.361443	
1	0.361443	
1	0.842094	
1	0.52166	
1	0.201225	
1	0.201225	
1	0.361443	
1	0.52166	
1	0.52166	
1	0.52166	
1	0.361443	
1	0.52166	
1	0.681877	
1	0.52166	
1	0.201225	
1	0.201225	
1	0.361443	
1	0.52166	
1	0.361443	
1	0.52166	
1	0.361443	
1	0.361443	
1	0.361443	
1	0.201225	
1	-0.119209	
1	0.361443	
1	0.361443	
1	0.52166	
1	0.361443	
1	0.361443	
1	0.681877	
1	0.361443	
1	0.361443	
1	0.361443	
1	0.681877	
1	0.361443	
1	0.681877	
1	0.361443	
1	0.201225	
1	0.201225	
1	0.361443	
1	0.52166	
1	0.361443	
1	0.52166	
1	0.52166	
1	0.041008	
1	0.52166	
1	0.201225	
1	0.361443	
1	0.361443	
1	0.201225	
1	0.361443	
1	0.681877	
1	0.361443	
1	0.361443	
1	0.201225	
1	0.52166	
1	0.52166	
1	0.681877	
1	0.201225	
1	0.52166	
1	0.681877	
1	0.52166	
1	0.361443	
1	0.52166	
